city,userID,rank,path_ids,path_names,n_pois,total_profit,total_time_min
Athens,142360032@N02,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,142360032@N02,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,142382111@N07,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,142382111@N07,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,142382111@N07,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,14244133@N00,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,14244133@N00,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,14244133@N00,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,142818860@N04,1,Athens_3|Athens_11|Athens_5,Ancient Agora of Athens → Temple of Hephaestus → Temple of Olympian Zeus,3,2.0,204.3
Athens,142818860@N04,2,Athens_3|Athens_5|Athens_11,Ancient Agora of Athens → Temple of Olympian Zeus → Temple of Hephaestus,3,2.0,214.0
Athens,142818860@N04,3,Athens_11|Athens_3|Athens_5,Temple of Hephaestus → Ancient Agora of Athens → Temple of Olympian Zeus,3,2.0,200.3
Athens,142835563@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,142835563@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,142835563@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,143599265@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,143599265@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,143599265@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,14395886@N08,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,14395886@N08,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,14395886@N08,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,144852261@N04,1,Athens_11|Athens_5|Athens_20|Athens_17|Athens_10,Temple of Hephaestus → Temple of Olympian Zeus → Old Parliament → Numismatic Museum of Athens → Athens War Museum,5,3.5,195.7
Athens,144852261@N04,2,Athens_11|Athens_5|Athens_20|Athens_17|Athens_9,Temple of Hephaestus → Temple of Olympian Zeus → Old Parliament → Numismatic Museum of Athens → Byzantine And Christian Museum,5,3.5,208.9
Athens,144852261@N04,3,Athens_11|Athens_5|Athens_20|Athens_10|Athens_17,Temple of Hephaestus → Temple of Olympian Zeus → Old Parliament → Athens War Museum → Numismatic Museum of Athens,5,3.5,208.1
Athens,145321357@N06,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,145321357@N06,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,145321357@N06,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,145428135@N05,1,Athens_20|Athens_17|Athens_10|Athens_11|Athens_5,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Temple of Hephaestus → Temple of Olympian Zeus,5,3.5,206.5
Athens,145428135@N05,2,Athens_20|Athens_17|Athens_10|Athens_5|Athens_11,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Temple of Olympian Zeus → Temple of Hephaestus,5,3.5,196.3
Athens,145428135@N05,3,Athens_20|Athens_17|Athens_9|Athens_11|Athens_5,Old Parliament → Numismatic Museum of Athens → Byzantine And Christian Museum → Temple of Hephaestus → Temple of Olympian Zeus,5,3.5,218.9
Athens,146271754@N07,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,146271754@N07,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,146271754@N07,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,146294738@N08,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,146294738@N08,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,146294738@N08,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,146427754@N05,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,146427754@N05,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,146427754@N05,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,146878425@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,146878425@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,146878425@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,147553415@N08,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,147553415@N08,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,147553415@N08,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,147961541@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,147961541@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,147961541@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,149141300@N02,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,149141300@N02,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,149141300@N02,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,149301602@N02,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,149301602@N02,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,149301602@N02,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,149723982@N04,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,149723982@N04,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,149723982@N04,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,149795510@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,149795510@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,149795510@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,151709924@N06,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,151709924@N06,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,151709924@N06,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,153031613@N06,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,153031613@N06,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,153031613@N06,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,153351402@N02,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,153351402@N02,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,153351402@N02,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,153480501@N04,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,153480501@N04,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,153480501@N04,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,153808976@N06,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,153808976@N06,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,153808976@N06,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,155435502@N07,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,155435502@N07,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,155435502@N07,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,155618889@N08,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,155618889@N08,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,155618889@N08,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,155650454@N04,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,155650454@N04,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,155650454@N04,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,155718494@N03,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,155718494@N03,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,155718494@N03,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,156397900@N04,1,Athens_14,Radisson Blu Park Hotel Athens,1,0.5,4.5
Athens,157629306@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,157629306@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,157629306@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,158597970@N03,1,Athens_20|Athens_17|Athens_10|Athens_11|Athens_5,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Temple of Hephaestus → Temple of Olympian Zeus,5,3.5,206.5
Athens,158597970@N03,2,Athens_20|Athens_17|Athens_10|Athens_5|Athens_11,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Temple of Olympian Zeus → Temple of Hephaestus,5,3.5,196.3
Athens,158597970@N03,3,Athens_20|Athens_17|Athens_9|Athens_11|Athens_5,Old Parliament → Numismatic Museum of Athens → Byzantine And Christian Museum → Temple of Hephaestus → Temple of Olympian Zeus,5,3.5,218.9
Athens,15887624@N02,1,Athens_6,Attica Zoological Park,1,0.5,179.0
Athens,158939225@N07,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,158939225@N07,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,158939225@N07,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,159202331@N07,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,159202331@N07,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,159202331@N07,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,159243609@N08,1,Athens_13|Athens_20|Athens_17|Athens_10|Athens_9,Museum of Cycladic Art → Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum,5,4.989,214.2
Athens,159243609@N08,2,Athens_13|Athens_20|Athens_17|Athens_9|Athens_10,Museum of Cycladic Art → Old Parliament → Numismatic Museum of Athens → Byzantine And Christian Museum → Athens War Museum,5,4.989,213.4
Athens,159243609@N08,3,Athens_13|Athens_20|Athens_10|Athens_17|Athens_9,Museum of Cycladic Art → Old Parliament → Athens War Museum → Numismatic Museum of Athens → Byzantine And Christian Museum,5,4.989,238.5
Athens,160246333@N04,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,160246333@N04,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,160246333@N04,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,160780222@N07,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,160780222@N07,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,160780222@N07,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,164473099@N03,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,164473099@N03,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,164473099@N03,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,167011447@N08,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,167011447@N08,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,167011447@N08,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,16884413@N08,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,16884413@N08,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,16884413@N08,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,16952274@N07,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,16952274@N07,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,16952274@N07,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,17673967@N00,1,Athens_20|Athens_17|Athens_14|Athens_11|Athens_5,Old Parliament → Numismatic Museum of Athens → Radisson Blu Park Hotel Athens → Temple of Hephaestus → Temple of Olympian Zeus,5,3.6938,206.8
Athens,17673967@N00,2,Athens_20|Athens_17|Athens_14|Athens_5|Athens_11,Old Parliament → Numismatic Museum of Athens → Radisson Blu Park Hotel Athens → Temple of Olympian Zeus → Temple of Hephaestus,5,3.6938,216.1
Athens,17673967@N00,3,Athens_20|Athens_17|Athens_11|Athens_14|Athens_5,Old Parliament → Numismatic Museum of Athens → Temple of Hephaestus → Radisson Blu Park Hotel Athens → Temple of Olympian Zeus,5,3.6938,220.2
Athens,18555344@N00,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,18555344@N00,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,18555344@N00,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
